Sector,Gas,Activity,Additional aggregation,Category,Year,Emissions
Waste,CH4,Waste,,Municipal Wastewater,1991,16098.0901
Waste,CH4,Waste,,MMSW composting,1991,286.796
Waste,CH4,Waste,,MMSW Landfills,1991,204540.9864
Waste,CH4,Waste,,Industrial Landfills,1991,3585.7819
Waste,CO2,Energy,Incinerated Waste,Waste Sector RDF (energy),1991,16461.7254
Waste,CO2,Energy,Incinerated Waste,Waste Sector Mass Burn (energy),1991,9672.2073
Waste,CO2,Energy,Associated Incinerator Fuels,Bituminous coal,1991,0
Waste,CO2,Energy,Associated Incinerator Fuels,Natural gas-steam,1991,37806.9678
Waste,CO2,Energy,Associated Incinerator Fuels,Residual fuel oil,1991,10413.7836
Waste,CO2,Energy,Associated Incinerator Fuels,Waste solvent,1991,6637.1207
Waste,CO2,Energy,Associated Incinerator Fuels,Propane,1991,1844.6415
Waste,CO2,Energy,Associated Incinerator Fuels,Distillate fuel oil-steam,1991,1694.8538
Waste,CO2,Energy,Associated Incinerator Fuels,Natural gas-internal combustion engine,1991,0
Waste,CO2,Energy,Associated Incinerator Fuels,Distillate fuel oil-internal combustion,1991,0
Waste,CO2,Energy,Waste Processing,Landfill Operations (energy),1991,8697.5713
Waste,CO2,Energy,Waste Processing,Yard Waste Preprocessing (energy),1991,2350.1384
Waste,CO2,Energy,Waste Processing,MMSW Compost Preprocessing (energy),1991,445.5708
Waste,CO2,Energy,Waste Processing,MRF (energy),1991,4674.7594
Waste,CO2,Energy,Waste Processing,RDF Processing (energy),1991,2412.806
Waste,CO2,Energy,Waste Processing,Incinerator Ash Disposal (energy),1991,5.3766
Waste,CO2,Energy,Waste Processing,Hazardous Waste (energy),1991,79786.7463
Waste,CO2,Waste,,Rural Open Burning,1991,27918.9
Waste,CO2,Waste,,Medical Waste Incineration,1991,5717.0828
Waste,CO2,Waste,,Misc. Industrial/Comm Waste Incineration,1991,51518.9906
Waste,CO2,Waste,,Limestone use,1991,0
Waste,CO2,Waste,,Sequestration in demolition/construction/landfills,1991,-491010
Waste,CO,Energy,Incinerated Waste,Waste Sector RDF (energy),1991,33.82
Waste,CO,Energy,Incinerated Waste,Waste Sector Mass Burn (energy),1991,1.9
Waste,CO,Energy,Incinerated Waste,Sludge Incineration (energy),1991,7.4
Waste,CO,Energy,Waste Processing,Landfill Operations (energy),1991,44.8387
Waste,CO,Energy,Waste Processing,Yard Waste Preprocessing (energy),1991,12.1157
Waste,CO,Energy,Waste Processing,MMSW Compost Preprocessing (energy),1991,2.2971
Waste,CO,Energy,Waste Processing,MRF (energy),1991,24.0998
Waste,CO,Energy,Waste Processing,RDF Processing (energy),1991,12.4388
Waste,CO,Energy,Waste Processing,Incinerator Ash Disposal (energy),1991,0.0277
Waste,CO,Waste,,LFG Flaring,1991,0
Waste,CO,Waste,,Rural Open Burning,1991,25562.6883
Waste,CO,Waste,,Medical Waste Incineration,1991,18.66
Waste,CO,Waste,,Soil Roasting,1991,16.77
Waste,CO,Waste,,Hazardous Waste,1991,11
Waste,Biogenic CO2,Biomass,,RDF,1991,27247.5978
Waste,Biogenic CO2,Biomass,,MMSW-mass burn,1991,20789.8007
Waste,Biogenic CO2,Biomass,,Wood,1991,11506.9009
Waste,Biogenic CO2,Biomass,,Dried municipal sludge,1991,127593.7379
Waste,Biogenic CO2,Biomass,,Biodiesel,1991,0
Waste,Biogenic CO2,Biomass,,LFG (energy production),1991,0
Waste,Biogenic CO2,Biomass,,Rural open burning,1991,60009.9182
Waste,Biogenic CO2,Biomass,,Commercial/industrial incineration,1991,103739.6729
Waste,Biogenic CO2,Biomass,,Medical waste incineration,1991,5052.1065
Waste,Biogenic CO2,Biomass,,MMSW landfills,1991,564081.857
Waste,Biogenic CO2,Biomass,,Industrial landfills,1991,10828.181
Waste,Biogenic CO2,Biomass,,LFG flaring,1991,0
Waste,Biogenic CO2,Biomass,,WWTP gas flaring,1991,8030.4727
Waste,Biogenic CO2,Biomass,,WWTP ,1991,28289.9498
Residential,N2O,Energy,,Coal,1991,0.108
Residential,N2O,Energy,,Oil,1991,17.3431
Industrial,CO2,Energy,,Natural gas,1996,6080744.795
Residential,N2O,Energy,,Other,1991,68.4774
Residential,N2O,other,,Lawn Fertilizer,1991,59.211
Residential,CH4,Energy,,Coal,1991,21.6005
Residential,CH4,Energy,,Oil,1991,331.4811
Industrial,CO2,Energy,,Natural gas,1993,5760978.939
Residential,CH4,Energy,,Other,1991,5135.8082
Residential,CO2,Energy,,Coal,1991,6367.9138
Residential,CO2,Energy,,Oil,1991,2801830.532
Commercial,CO2,Energy,,Other,2006,0
Residential,CO2,other,,"Soaps, detergents, shampoos",1991,69888.4088
Residential,CO2,other,,Food additives,1991,11648.0681
Residential,CO2,other,,Sequestration in housing units,1991,-871518.8405
Residential,CO,Energy,,Coal,1991,0.7913
Residential,CO,Energy,,Oil,1991,442.0389
Industrial,CO2,Energy,,Natural gas,2004,5699371.983
Residential,CO,Energy,,Other,1991,83445.3333
Residential,Ethane,Energy,,Other,1991,322
Residential,HFC-134a,Energy,,Refrigeration,1991,0
Residential,HFC-134a,Energy,,Air conditioning,1991,0
Residential,HFC-32,Energy,,Air conditioning,1991,0
Residential,HFC-125,Energy,,Air conditioning,1991,0
Residential,Biomass CO2,Biomass,,Solid biomass,1991,2091467.345
Industrial,N2O,Energy,Stationary source,Coal,1991,32.3622
Industrial,N2O,Energy,Stationary source,Oil,1991,17.2552
Commercial,CO2,Energy,,Natural gas,2003,5621003.072
Industrial,N2O,Energy,Stationary source,Other,1991,60.3082
Industrial,N2O,Energy,Off-highway vehicle,Oil,1991,13.3616
Industrial,N2O,Energy,Off-highway vehicle,Other,1991,0.0234
Industrial,CH4,Energy,Stationary source,Coal,1991,215.7477
Industrial,CH4,Energy,Stationary source,Oil,1991,159.2916
Industrial,CO2,Energy,,Natural gas,2002,5615500.262
Industrial,CH4,Energy,Stationary source,Other,1991,380.5662
Industrial,CH4,Energy,Off-highway vehicle,Oil,1991,30.0635
Industrial,CH4,Energy,Off-highway vehicle,Other,1991,0.0527
Industrial,CH4,Energy,,Coal storage,1991,266.4669
Industrial,CH4,Energy,,Oil Refining,1991,1740.4275
Industrial,CH4,other,,Peat mining,1991,510.9253
Industrial,CH4,other,,Industrial wastewater treatment,1991,6387.1886
Industrial,CO2,Energy,,Coal,1991,2032732.451
Industrial,CO2,Energy,,Oil,1991,5417702.855
Commercial,CO2,Energy,,Natural gas,2002,5606857.08
Industrial,CO2,other,,Taconite induration ,1991,1292894.358
Industrial,CO2,other,,Steel production,1991,0
Industrial,CO2,other,,Ammonia Manufacture,1991,32400
Industrial,CO2,other,,Glass manufacture,1991,9196.0784
Industrial,CO2,other,,Secondary lead production,1991,0
Industrial,CO2,other,,Paraffinic wax consumption,1991,32648.9469
Industrial,CO2,other,,Peat Mining/Use,1991,47242.9304
Industrial,CO2,other,,Industrial solvent release,1991,30362.1977
Industrial,CO2,other,,Other industrial VOC and TRI releases,1991,354742.6547
Industrial,CO,Energy,,Coal,1991,1314.1667
Industrial,CO,Energy,,Oil,1991,33660.8333
Industrial,CO2,Energy,,Natural gas,2005,5604193.025
Industrial,CO,Energy,,Other,1991,115693.8333
Industrial,CO,Energy,,Oil Refining,1991,59170.1667
Industrial,CO,other,,Other industrial process,1991,7138.4433
Industrial,CO as CO2,Energy,,Oil Refining,1991,93020.8273
Industrial,CO as CO2,other,,Other industrial process,1991,11222.2754
Industrial,HFCs,other,,Insulating foam manufacture,1991,0
Industrial,SF6,other,,Magnesium casting,1991,6.9981
Industrial,Biomass CO2,Biomass,,Solid biomass,1991,1943508.905
Industrial,Biomass CO2,Biomass,,Liquid biofuels,1991,895.0301
Industrial,Biomass CO2,Biomass,,Biogas,1991,5488.9429
Transportation,N2O,Energy,,Passenger Cars,1991,1606.2589
Transportation,N2O,Energy,,Light-Duty Trucks,1991,1025.5947
Transportation,N2O,Energy,,Heavy-Duty Trucks,1991,44.7454
Transportation,N2O,Energy,,School Bus,1991,1.9649
Transportation,N2O,Energy,,Transit Bus,1991,0.2075
Transportation,N2O,Energy,,Motorcycle,1991,1.9926
Transportation,N2O,Energy,,RV,1991,13.5477
Transportation,N2O,Energy,,Federal Bus,1991,0.0029
Transportation,N2O,Energy,,Railroad,1991,19.0977
Transportation,N2O,Energy,,Marine,1991,21.2737
Transportation,N2O,Energy,,Military and Other Off-highway,1991,0
Transportation,N2O,Energy,,Aviation,1991,118.5762
Industrial,CO2,Energy,,Natural gas,2003,5568930.765
Transportation,CH4,Energy,,Passenger Cars,1991,2324.2211
Transportation,CH4,Energy,,Light-Duty Trucks,1991,1415.9924
Transportation,CH4,Energy,,Heavy-Duty Trucks,1991,220.4408
Transportation,CH4,Energy,,School Bus,1991,5.5193
Transportation,CH4,Energy,,Transit Bus,1991,0.2205
Transportation,CH4,Energy,,Motorcycle,1991,20.0663
Transportation,CH4,Energy,,RV,1991,8.0092
Transportation,CH4,Energy,,Federal Bus,1991,0.0017
Transportation,CH4,Energy,,Railroad,1991,59.6803
Transportation,CH4,Energy,,Marine,1991,56.6586
Transportation,CH4,Energy,,Aviation,1991,162.3082
Industrial,CO2,Energy,,Natural gas,1994,5566424.522
Transportation,CO2,Energy,,Passenger Cars,1991,11493307.66
Transportation,CO2,Energy,,Light-Duty Trucks,1991,6603333.586
Transportation,CO2,Energy,,Heavy-Duty Trucks,1991,5022066.393
Transportation,CO2,Energy,,School Bus,1991,179073.6799
Transportation,CO2,Energy,,Transit Bus,1991,112087.3269
Transportation,CO2,Energy,,Motorcycle,1991,45631.9454
Transportation,CO2,Energy,,RV,1991,386461.0084
Transportation,CO2,Energy,,Federal Bus,1991,42.186
Transportation,CO2,Energy,,Railroad,1991,764684.1148
Transportation,CO2,Energy,,Marine,1991,806680.8915
Transportation,CO2,Energy,,Military and Other Off-highway,1991,20411.0312
Transportation,CO2,Energy,,Aviation,1991,3768864.525
Commercial,CO2,Energy,,Natural gas,1996,5534094.098
Transportation,CO,Energy,,Passenger Cars,1991,1392369.15
Transportation,CO,Energy,,Light-Duty Trucks,1991,688267.4078
Transportation,CO,Energy,,Heavy-Duty Trucks,1991,187978.8734
Transportation,CO,Energy,,Railroad,1991,2056.8333
Transportation,CO,Energy,,Marine,1991,3775
Transportation,CO,Energy,,Military and Other Off-highway,1991,490220.6667
Transportation,CO,Energy,,Aviation,1991,4177.3333
Industrial,CO2,Energy,,Natural gas,1992,5481328.821
Industrial,CO2,Energy,,Natural gas,2001,5451428.756
Industrial,CO2,Energy,,Natural gas,1991,5441054.075
Commercial,CO2,Energy,,Natural gas,2005,5404131.072
Transportation,HFC-134a,Energy,,MAC,1991,2.1679
Transportation,Biomass CO2,Biomass,,Passenger Cars,1991,144982.773
Transportation,Biomass CO2,Biomass,,Light-Duty Trucks,1991,82126.1149
Transportation,Biomass CO2,Biomass,,Heavy-Duty Trucks,1991,7950.5267
Transportation,Biomass CO2,Biomass,,School Bus,1991,216.3383
Transportation,Biomass CO2,Biomass,,Transit Bus,1991,0
Transportation,Biomass CO2,Biomass,,Motorcycle,1991,568.6319
Transportation,Biomass CO2,Biomass,,RV,1991,4245.9754
Transportation,Biomass CO2,Biomass,,Federal Bus,1991,0.5275
Transportation,Biomass CO2,Biomass,,Marine,1991,9880.7371
Transportation,Biomass CO2,Biomass,,Military and Other Off-highway,1991,0
Transportation,Biomass CO2,Biomass,,Other,1991,0
Agriculture,N2O,Energy,,Oil,1992,66.9043
Agriculture,N2O,Energy,,Other,1992,0.2295
Agriculture,N2O,Agriculture,,Agricultural Burning,1992,97.3689
Agriculture,N2O,Agriculture,,Crop Residues ,1992,4696.2817
Agriculture,N2O,Agriculture,,Cultivated Histosols,1992,1011.0492
Agriculture,N2O,Agriculture,,Deposition ,1992,1735.8285
Agriculture,N2O,Agriculture,,Feedlot ,1992,3421.2613
Agriculture,N2O,Agriculture,,Fertilizer ,1992,10498.0209
Agriculture,N2O,Agriculture,,Legumes ,1992,5312.2165
Agriculture,N2O,Agriculture,,Prescribed Burn ,1992,0
Agriculture,N2O,Agriculture,,Manure Soil Applications ,1992,2026.2427
Agriculture,N2O,Agriculture,,Runoff ,1992,3874.6227
Agriculture,N2O,Agriculture,,Wildfire ,1992,53.9765
Agriculture,CH4,Energy,,Oil,1992,427.5281
Agriculture,CH4,Energy,,Other,1992,1.2907
Agriculture,CH4,Agriculture,,Agricultural Burning,1992,2525.4717
Agriculture,CH4,Agriculture,,Manure ,1992,61989.9189
Agriculture,CH4,Agriculture,,Prescribed Burn ,1992,0
Agriculture,CH4,Agriculture,,Ruminants ,1992,237503.5095
Agriculture,CH4,Agriculture,,Wild Rice ,1992,5498.0566
Agriculture,CH4,Agriculture,,Wildfire ,1992,1002.1814
Agriculture,CO2,Energy,,Oil,1992,3376649.307
Agriculture,CO2,Agriculture,,Erosion ,1992,116891.9639
Agriculture,CO2,Agriculture,,Histosol Cultivation ,1992,5158284.304
Agriculture,CO2,Agriculture,,Liming of Fields ,1992,52904.5979
Agriculture,CO2,Agriculture,,Urea Applications ,1992,231288.6759
Agriculture,CO,Energy,,Energy,1992,19089.3333
Agriculture,Biomass CO2,Biomass,,Ethanol,1992,8770.226
Agriculture,Biomass CO2,Biomass,,Biodiesel,1992,0
Agriculture,Biomass CO2,Agriculture,,Prescribed Burn ,1992,0
Commercial,N2O,Energy,,Coal,1992,4.0791
Commercial,N2O,Energy,,Oil,1992,4.3042
Waste,CO2,Energy,Incinerated Waste,Waste Sector RDF (energy),2006,0
Commercial,N2O,Energy,,Other,1992,5.0444
Commercial,N2O,other,,Medical Uses,1992,252.602
Commercial,CH4,Energy,,Coal,1992,27.194
Commercial,CH4,Energy,,Oil,1992,78.6166
Commercial,CO2,Energy,,Natural gas,2004,5298255.56
Commercial,CH4,Energy,,Other,1992,377.8007
Commercial,CO2,Energy,,Coal,1992,256595.3323
Commercial,CO2,Energy,,Oil,1992,634311.5575
Commercial,CO2,Energy,,Natural gas,2000,5239826.778
Commercial,CO2,Energy,,Other,1992,0
Commercial,CO2,other,,Limestone use,1992,0
Commercial,CO2,other,,Solvent uses,1992,93090.8809
Commercial,CO,Energy,,Coal,1992,211.3333
Commercial,CO,Energy,,Oil,1992,396.08
Commercial,CO2,Energy,,Natural gas,2001,5211016.727
Commercial,CO,Energy,,Other,1992,62.3333
Commercial,Biomass CO2,Biomass,,Solid biomass,1992,153791.0499
Commercial,Biomass CO2,Biomass,,Liquid biofuels,1992,1227.4401
Electricity Generation,N2O,Energy,,Coal,1992,263.3363
Electricity Generation,N2O,Energy,,Oil,1992,100.7153
Industrial,CO2,Energy,,Natural gas,1990,5169505.534
Electricity Generation,N2O,Energy,,Other,1992,174.0162
Electricity Generation,N2O,Energy,,Energy-Net Electricity Imports,1992,159.5353
Electricity Generation,CH4,Energy,,Coal,1992,210.462
Electricity Generation,CH4,Energy,,Oil,1992,11.7789
Commercial,CO2,Energy,,Natural gas,1997,5054362.908
Electricity Generation,CH4,Energy,,Other,1992,29.0222
Electricity Generation,CH4,Energy,,Hydroelectric,1992,212.4047
Electricity Generation,CH4,Energy,,Coal storage,1992,2111.9344
Electricity Generation,CH4,Energy,,Energy-Net Electricity Imports,1992,760.2802
Electricity Generation,CO2,Energy,,Coal,1992,30758039.01
Electricity Generation,CO2,Energy,,Oil,1992,754063.7666
Waste,CO2,Energy,Incinerated Waste,Waste Sector Mass Burn (energy),2006,0
Electricity Generation,CO2,Energy,,Other,1992,525925.4032
Electricity Generation,CO2,Energy,,FGD,1992,2997.5274
Electricity Generation,CO2,Energy,,Energy-Net Electricity Imports,1992,9485265.737
Electricity Generation,CO,Energy,,Coal,1992,4170.7386
Electricity Generation,CO,Energy,,Oil,1992,94.2827
Waste,CO2,Energy,Associated Incinerator Fuels,Bituminous coal,2006,0
Electricity Generation,CO,Energy,,Other,1992,1204.4466
Electricity Generation,CO,Energy,,Energy-Net Electricity Imports,1992,1649.8903
Electricity Generation,SF6,Energy,,Energy,1992,24.6425
Electricity Generation,SF6,Energy,,Energy-Net Electricity Imports,1992,7.1815
Electricity Generation,Biomass CO2,Biomass,,Solid biomass,1992,1279309.88
Electricity Generation,Biomass CO2,Biomass,,Liquid biofuels,1992,0
Electricity Generation,Biomass CO2,Biomass,,Biogas,1992,0
Waste,N2O,Energy,Incinerated Waste,Waste Sector RDF (energy),1992,4.4134
Waste,N2O,Energy,Incinerated Waste,Waste Sector Mass Burn (energy),1992,3.0802
Waste,N2O,Energy,Incinerated Waste,Sludge Incineration (energy),1992,2.2201
Waste,N2O,Energy,Associated Incinerator Fuels,Bituminous coal,1992,0
Waste,N2O,Energy,Associated Incinerator Fuels,Wood,1992,0.361
Waste,N2O,Energy,Associated Incinerator Fuels,Natural gas-steam,1992,0.677
Waste,N2O,Energy,Associated Incinerator Fuels,Propane,1992,0.1488
Waste,N2O,Energy,Associated Incinerator Fuels,Distillate fuel oil-steam,1992,0.0182
Waste,N2O,Energy,Associated Incinerator Fuels,Natural gas-internal combustion engine,1992,0
Waste,N2O,Energy,Associated Incinerator Fuels,Distillate fuel oil-internal combustion,1992,0.0013
Waste,N2O,Energy,Waste Processing,Landfill Operations (energy),1992,0.2134
Waste,N2O,Energy,Waste Processing,Yard Waste Preprocessing (energy),1992,0.0691
Waste,N2O,Energy,Waste Processing,MMSW Compost Preprocessing (energy),1992,0.0161
Waste,N2O,Energy,Waste Processing,MRF (energy),1992,0.1333
Waste,N2O,Energy,Waste Processing,RDF Processing (energy),1992,0.0622
Waste,N2O,Energy,Waste Processing,Incinerator Ash Disposal (energy),1992,0.0001
Waste,N2O,Energy,Waste Processing,Hazardous Waste (energy),1992,9.617
Waste,N2O,Waste,,LFG Combustion/Flaring,1992,0
Waste,N2O,Waste,,Rural Open Burning,1992,13.4898
Waste,N2O,Waste,,Medical Waste Incineration,1992,0.871
Waste,N2O,Waste,,Misc. Industrial/Comm Waste Incineration,1992,14.5302
Waste,N2O,Waste,,Municipal Wastewater,1992,264.759
Waste,N2O,Waste,,Biosolids Land Application,1992,39.8847
Waste,N2O,Waste,,MMSW Waste Composting ,1992,39.2124
Waste,CH4,Energy,Incinerated Waste,Waste Sector RDF (energy),1992,0.0489
Waste,CH4,Energy,Incinerated Waste,Waste Sector Mass Burn (energy),1992,0.0341
Waste,CH4,Energy,Incinerated Waste,Sludge Incineration (energy),1992,270.6672
Waste,CH4,Energy,Associated Incinerator Fuels,Bituminous coal,1992,0
Waste,CH4,Energy,Associated Incinerator Fuels,Wood,1992,0.569
Waste,CH4,Energy,Associated Incinerator Fuels,Natural gas-steam,1992,0.677
Waste,CH4,Energy,Associated Incinerator Fuels,Propane,1992,0.0335
Waste,CH4,Energy,Associated Incinerator Fuels,Distillate fuel oil-steam,1992,0.0091
Waste,CH4,Energy,Associated Incinerator Fuels,Natural gas-internal combustion engine,1992,0
Waste,CH4,Energy,Associated Incinerator Fuels,Distillate fuel oil-internal combustion,1992,0.0025
Waste,CH4,Energy,Waste Processing,Landfill Operations (energy),1992,0.4801
Waste,CH4,Energy,Waste Processing,Yard Waste Preprocessing (energy),1992,0.1555
Waste,CH4,Energy,Waste Processing,MMSW Compost Preprocessing (energy),1992,0.0362
Waste,CH4,Energy,Waste Processing,MRF (energy),1992,0.2999
Waste,CH4,Energy,Waste Processing,RDF Processing (energy),1992,0.1399
Waste,CH4,Energy,Waste Processing,Incinerator Ash Disposal (energy),1992,0.0003
Waste,CH4,Waste,,LFG Combustion/Flaring,1992,0
Waste,CH4,Waste,,Rural Open Burning,1992,584.5572
Waste,CH4,Waste,,Municipal Wastewater,1992,16202.4044
Waste,CH4,Waste,,MMSW composting,1992,414.336
Waste,CH4,Waste,,MMSW Landfills,1992,199584.1601
Waste,CH4,Waste,,Industrial Landfills,1992,4052.0548
Waste,CO2,Energy,Incinerated Waste,Waste Sector RDF (energy),1992,16095.0637
Waste,CO2,Energy,Incinerated Waste,Waste Sector Mass Burn (energy),1992,9339.7779
Waste,CO2,Energy,Associated Incinerator Fuels,Bituminous coal,1992,0
Waste,CO2,Energy,Associated Incinerator Fuels,Natural gas-steam,1992,39772.9874
Waste,CO2,Energy,Associated Incinerator Fuels,Residual fuel oil,1992,9249.8173
Waste,CO2,Energy,Associated Incinerator Fuels,Waste solvent,1992,11899.32
Waste,CO2,Energy,Associated Incinerator Fuels,Propane,1992,2296.0335
Waste,CO2,Energy,Associated Incinerator Fuels,Distillate fuel oil-steam,1992,3367.1095
Waste,CO2,Energy,Associated Incinerator Fuels,Natural gas-internal combustion engine,1992,0
Waste,CO2,Energy,Associated Incinerator Fuels,Distillate fuel oil-internal combustion,1992,45.1961
Waste,CO2,Energy,Waste Processing,Landfill Operations (energy),1992,8543.125
Waste,CO2,Energy,Waste Processing,Yard Waste Preprocessing (energy),1992,2766.3143
Waste,CO2,Energy,Waste Processing,MMSW Compost Preprocessing (energy),1992,643.719
Waste,CO2,Energy,Waste Processing,MRF (energy),1992,5337.6309
Waste,CO2,Energy,Waste Processing,RDF Processing (energy),1992,2489.14
Waste,CO2,Energy,Waste Processing,Incinerator Ash Disposal (energy),1992,5.288
Waste,CO2,Energy,Waste Processing,Hazardous Waste (energy),1992,93216.1987
Waste,CO2,Waste,,Rural Open Burning,1992,26788.9087
Waste,CO2,Waste,,Medical Waste Incineration,1992,6579.2069
Waste,CO2,Waste,,Misc. Industrial/Comm Waste Incineration,1992,54905.5155
Waste,CO2,Waste,,Limestone use,1992,0
Waste,CO2,Waste,,Sequestration in demolition/construction/landfills,1992,-561917.13
Waste,CO,Energy,Incinerated Waste,Waste Sector RDF (energy),1992,28.67
Waste,CO,Energy,Incinerated Waste,Waste Sector Mass Burn (energy),1992,25.01
